id_usuario,dia_ganancias,ganancias_MXN,ganancias_USD,ganancias_CAD,ganancias_EUR
11,2025-02-08,673,-83,326,535
68,2025-03-06,-391,-52,-254,513
85,2025-02-09,898,285,503,407
3,2025-02-20,-100,319,-882,628
17,2025-03-19,-161,-419,-586,-938
98,2025-01-31,318,-224,14,-965
23,2025-03-13,-252,-842,-889,-871
66,2025-01-05,-336,-755,263,-681
2,2025-03-18,-9,-935,85,60
18,2025-03-25,426,459,-423,708
93,2025-01-30,146,-902,105,511
80,2025-01-03,135,428,-110,353
51,2025-01-31,467,831,849,323
8,2025-02-25,31,656,731,116
51,2025-03-04,795,25,-346,-819
9,2025-02-26,-32,-401,228,-735
64,2025-02-21,-431,476,-84,-450
3,2025-01-18,208,63,105,-149
65,2025-02-27,-341,-384,-162,163
40,2025-02-22,196,-19,810,-188
68,2025-03-17,-857,-463,-582,-301
66,2025-01-17,-145,-896,-612,890
78,2025-01-18,385,-784,-147,861
1,2025-03-29,780,752,418,10
24,2025-01-17,964,579,937,589
11,2025-03-22,57,865,609,81
22,2025-01-11,970,-143,243,321
97,2025-02-19,265,-971,985,434
74,2025-02-16,234,-248,-521,993
82,2025-03-24,531,802,306,374
70,2025-01-24,178,319,26,371
63,2025-03-24,126,-259,-469,393
81,2025-02-08,311,7,-123,-450
62,2025-01-20,-73,-90,766,-525
90,2025-03-10,-531,-831,-956,927
27,2025-02-25,362,516,-809,74
45,2025-01-14,-243,-473,-120,401
78,2025-01-05,256,-391,-503,-371
69,2025-01-09,672,-10,-522,773
18,2025-03-22,-370,-452,-604,-939
70,2025-01-24,230,414,677,-586
85,2025-01-03,-957,-97,583,925
39,2025-02-19,-226,-344,786,170
69,2025-01-23,754,431,-914,320
12,2025-02-26,-5,480,371,100
47,2025-03-31,-435,-560,-698,372
35,2025-01-21,-132,-322,946,-359
72,2025-01-06,-976,-407,782,274
82,2025-01-03,-992,-857,-571,-119
56,2025-02-15,608,366,178,257
99,2025-01-27,909,-848,323,-29
20,2025-02-27,517,374,-620,623
13,2025-02-22,374,-947,907,-60
13,2025-01-12,-437,-46,-666,176
96,2025-02-26,-202,300,-747,-518
38,2025-02-11,606,96,576,-213
57,2025-03-06,-521,-765,-746,-147
26,2025-03-17,697,-486,533,-897
15,2025-03-25,-337,-399,-333,458
17,2025-03-25,777,-301,-30,-251
6,2025-03-31,-505,-907,-770,-316
51,2025-03-08,510,716,-513,-657
28,2025-01-14,2,105,608,-610
80,2025-01-17,-401,733,-483,209
64,2025-02-09,-518,-248,39,-64
59,2025-01-12,517,-77,-165,524
11,2025-02-04,268,-713,-367,280
77,2025-01-19,-245,801,-767,-179
2,2025-02-05,564,-828,-991,254
1,2025-02-24,-213,822,-742,-379
71,2025-01-16,-385,-867,950,720
31,2025-02-23,80,820,874,723
88,2025-01-12,272,-478,514,886
86,2025-02-03,395,-193,-432,657
68,2025-02-08,-419,128,36,-589
22,2025-03-10,-948,-908,461,-487
41,2025-02-15,-472,417,-921,-266
82,2025-02-13,-614,-571,-150,-332
77,2025-03-22,106,-486,75,741
93,2025-01-04,-249,612,341,33
80,2025-02-26,-762,-125,309,-489
43,2025-02-14,-51,719,-945,-926
3,2025-01-28,-668,813,657,-691
30,2025-01-24,430,229,-659,-202
28,2025-02-24,98,103,143,-470
88,2025-01-29,170,27,-411,-338
79,2025-02-27,204,572,751,437
34,2025-02-07,-166,-601,162,566
16,2025-03-14,-678,413,333,-59
94,2025-01-06,-539,429,554,624
53,2025-02-12,-405,333,-755,-439
79,2025-02-17,-383,188,-3,-709
66,2025-01-18,-471,913,599,124
4,2025-03-18,-604,720,804,50
33,2025-01-19,126,267,693,876
94,2025-01-11,185,704,-330,-759
56,2025-04-02,951,261,285,-375
69,2025-01-24,537,-996,468,424
79,2025-03-28,-790,768,246,-310
33,2025-01-24,536,-118,865,-375
68,2025-03-24,-937,59,287,-147
57,2025-01-27,-84,-556,6,502
73,2025-02-14,297,834,-737,-40
76,2025-03-01,-726,639,-216,573
47,2025-03-03,-694,375,-545,-369
19,2025-03-28,-180,829,-440,960
13,2025-01-06,-606,145,-729,387
91,2025-03-04,337,906,401,-405
61,2025-03-12,475,984,-509,-943
69,2025-02-03,263,-217,-557,-384
62,2025-02-02,-185,291,-458,376
41,2025-02-07,-396,682,973,754
43,2025-02-21,822,312,-612,-696
92,2025-03-18,-331,67,-790,191
64,2025-01-06,863,319,-984,-307
8,2025-03-17,650,536,-458,-277
91,2025-01-23,329,448,60,-579
57,2025-02-28,780,699,589,25
1,2025-03-15,65,773,-392,-283
19,2025-01-31,219,-802,-254,22
45,2025-02-04,-221,-620,565,74
87,2025-03-11,223,424,717,755
30,2025-01-04,211,-311,639,224
54,2025-03-29,861,463,-633,881
69,2025-01-30,695,-796,282,-823
81,2025-02-02,-118,601,-718,-645
43,2025-03-10,-879,-64,-847,-901
11,2025-03-16,52,661,375,-763
25,2025-03-01,-461,-73,832,60
77,2025-01-06,339,748,-926,-94
5,2025-01-26,-868,719,688,60
72,2025-03-16,971,526,-838,172
75,2025-02-27,-833,531,560,629
64,2025-03-22,-287,-521,-897,641
49,2025-01-01,-834,240,936,-482
87,2025-01-26,696,-643,-753,935
43,2025-02-15,-751,-56,-611,-90
98,2025-02-28,223,-383,-455,248
53,2025-02-04,478,423,-225,-471
51,2025-01-17,44,682,-203,405
84,2025-03-25,-803,-385,216,951
11,2025-01-26,-648,279,543,664
46,2025-03-13,91,120,-242,-583
78,2025-03-19,4,-142,731,723
92,2025-01-05,-729,563,490,482
42,2025-02-05,437,-504,-455,870
31,2025-03-08,-277,-288,-965,967
18,2025-03-27,383,-621,-555,-904
97,2025-01-29,-92,-498,681,738
9,2025-03-02,775,692,-900,-452
8,2025-03-04,-872,-411,-621,-846
29,2025-01-16,-915,-772,-361,-736
53,2025-01-12,555,-538,18,541
28,2025-02-14,124,-977,916,204
80,2025-01-25,-485,270,695,588
6,2025-02-27,-280,-761,28,-733
58,2025-02-02,-878,-126,-739,-617
39,2025-02-25,536,706,-811,841
5,2025-01-09,316,626,576,-894
13,2025-02-04,-564,-534,-845,374
44,2025-01-06,934,-734,283,-663
99,2025-02-27,641,-215,-971,-965
11,2025-03-20,56,-148,-638,-638
78,2025-02-14,111,-110,633,-935
34,2025-01-06,-192,724,30,253
42,2025-02-01,-164,-134,-440,485
7,2025-03-22,722,-438,-756,-482
48,2025-01-29,824,652,-938,702
65,2025-02-26,-424,916,-464,334
63,2025-03-25,420,571,-130,638
69,2025-03-24,776,880,595,-348
92,2025-03-10,317,638,-858,29
88,2025-01-25,-24,950,500,891
37,2025-03-04,-47,497,-51,695
38,2025-01-16,417,34,-613,339
19,2025-03-07,-224,268,-812,-854
21,2025-02-26,673,-613,719,831
94,2025-02-07,684,18,682,668
44,2025-02-02,-278,631,264,816
41,2025-02-23,-230,-662,-736,915
55,2025-01-03,875,85,-296,454
69,2025-02-15,789,659,770,474
95,2025-01-14,-164,-823,-654,120
98,2025-03-30,734,797,767,-989
77,2025-01-07,214,617,-425,872
37,2025-01-27,303,969,645,-666
87,2025-02-22,-688,-266,-191,-654
34,2025-02-14,-315,444,-714,769
28,2025-02-28,-429,463,397,-778
72,2025-01-11,816,780,-640,-798
43,2025-01-14,875,-882,-931,-827
19,2025-01-12,448,518,274,-621
31,2025-02-04,-931,275,-345,-138
41,2025-01-02,-978,887,386,487
51,2025-03-01,-913,818,825,997
14,2025-03-29,-22,-901,-928,-214
45,2025-01-18,-155,677,925,-451
40,2025-02-12,-589,-560,436,404
18,2025-01-29,543,119,-561,977
30,2025-02-18,780,25,-736,342
61,2025-01-20,-916,939,-132,-136
88,2025-02-21,182,326,-769,213
49,2025-03-12,-159,40,379,321
65,2025-01-04,447,-386,444,460
74,2025-01-17,-256,8,-102,-431
29,2025-02-12,-390,797,-359,659
14,2025-02-26,977,-436,-274,220
73,2025-01-18,-475,-140,870,-394
76,2025-01-11,-254,-551,395,-915
11,2025-01-31,-431,-627,-730,-935
95,2025-03-07,-174,-114,-939,-75
17,2025-01-10,765,-359,329,-946
69,2025-03-25,536,512,70,37
48,2025-02-11,554,-430,797,536
3,2025-02-05,95,-814,-415,785
77,2025-03-30,689,-351,-953,658
68,2025-01-22,146,870,134,-49
91,2025-02-03,-937,573,704,-946
19,2025-03-02,-931,-851,-498,-36
8,2025-04-01,-223,867,-247,-421
69,2025-02-18,101,273,130,-626
34,2025-01-28,-606,971,58,-69
53,2025-01-17,-947,584,780,-706
40,2025-03-21,-695,757,942,569
60,2025-02-15,-824,94,-494,776
42,2025-03-01,580,924,951,684
51,2025-03-21,928,-965,400,17
19,2025-01-26,-503,142,139,-625
53,2025-01-03,-995,-162,955,-58
19,2025-01-02,612,-386,-268,377
16,2025-01-19,-790,-323,-73,185
74,2025-03-02,-116,629,-818,-587
3,2025-02-25,-210,-532,313,-661
53,2025-01-27,-871,479,-177,-635
33,2025-01-06,857,308,133,301
7,2025-03-22,994,556,672,540
60,2025-01-21,-911,-205,228,-618
19,2025-03-04,-835,-399,493,576
80,2025-04-02,-377,102,63,-837
7,2025-02-26,-765,716,-439,-786
10,2025-03-22,176,819,-867,-143
97,2025-03-14,-347,-548,-683,-608
21,2025-02-10,-767,590,-156,949
95,2025-02-08,-434,-742,-479,-625
21,2025-03-18,-749,-908,-544,-267
29,2025-01-27,-407,251,-815,-67
15,2025-01-15,-69,889,308,763
34,2025-03-22,-33,-222,-654,542
7,2025-03-01,199,-49,-665,-558
34,2025-03-12,719,750,-915,208
11,2025-01-13,791,-463,-527,-39
33,2025-03-14,298,204,176,-381
32,2025-01-23,380,132,919,106
96,2025-01-13,255,-627,-772,-793
78,2025-02-14,-873,-19,-858,-290
22,2025-01-05,-498,-559,-474,224
94,2025-03-26,-303,925,382,-430
33,2025-01-25,384,744,-695,-923
51,2025-03-22,-612,-622,-139,-218
77,2025-03-14,-648,83,-747,-854
12,2025-02-07,290,-458,635,261
46,2025-03-02,-535,-117,663,819
83,2025-03-19,406,819,-977,-558
16,2025-03-10,835,299,580,-476
13,2025-01-28,-805,57,-7,-174
31,2025-02-07,435,-659,91,-580
85,2025-01-19,544,-114,-468,-454
57,2025-01-10,753,-656,-457,837
3,2025-03-13,-604,-375,-406,279
40,2025-03-22,-717,-744,80,52
28,2025-03-22,272,-559,-281,824
60,2025-02-05,228,-66,649,-241
48,2025-03-27,230,-233,568,-710
8,2025-03-05,-231,240,-628,251
33,2025-01-07,-193,-270,643,235
54,2025-02-04,-179,-137,278,-185
35,2025-03-21,-931,-580,370,5
77,2025-03-13,143,345,-89,-864
97,2025-03-25,946,-79,-732,-776
21,2025-02-15,-775,61,33,-864
81,2025-03-28,-606,-284,392,-358
77,2025-01-20,693,631,-263,358
70,2025-02-24,85,131,-800,45
16,2025-02-25,-851,590,810,-552
23,2025-02-22,720,-85,-385,-675
82,2025-01-13,-965,773,647,-245
22,2025-01-31,-89,608,432,-573
49,2025-01-31,-53,624,-729,944
42,2025-03-20,-798,735,946,622
62,2025-02-25,631,702,-575,381
74,2025-04-02,141,265,738,327
42,2025-03-29,-132,46,65,-913
59,2025-03-14,62,-35,304,-760
22,2025-01-14,-80,-316,920,663
99,2025-02-03,896,28,-454,-603
73,2025-02-11,-616,-484,515,-318
25,2025-01-09,914,-962,-242,-924
10,2025-03-26,-402,-735,916,-410
79,2025-02-16,-876,-229,858,-1000
40,2025-03-27,-334,452,-42,238
53,2025-02-11,214,-993,-751,845
81,2025-02-18,367,122,744,736
28,2025-01-11,263,239,577,577
35,2025-03-30,138,965,256,-257
63,2025-02-21,157,-820,-774,455
51,2025-03-19,89,966,-318,-587
59,2025-01-11,-200,905,-921,279
64,2025-03-24,776,-748,-373,-235
14,2025-02-28,478,-686,-444,-886
40,2025-02-18,791,8,-674,488
2,2025-01-01,126,12,331,382
54,2025-03-25,-715,-978,-283,-505
80,2025-03-05,-490,-318,931,994
26,2025-02-14,465,633,695,-126
67,2025-03-25,-952,-596,-988,-381
5,2025-03-30,-593,-769,-227,812
41,2025-03-11,-698,294,-416,-939
3,2025-01-17,-208,-178,350,-70
60,2025-03-24,-859,902,-130,-709
24,2025-02-04,-92,826,-524,917
13,2025-01-30,60,434,688,-886
94,2025-03-01,466,-702,547,-885
14,2025-02-12,-638,-964,-258,282
36,2025-02-22,-56,80,-413,-353
78,2025-03-18,897,-4,-805,-619
86,2025-03-02,470,841,-323,-341
12,2025-03-25,79,-742,820,542
48,2025-01-22,-497,-109,377,-704
32,2025-01-21,769,14,-947,-579
50,2025-01-27,-49,-867,442,325
81,2025-01-09,386,552,-186,68
16,2025-01-26,246,-754,490,-811
44,2025-02-26,991,-560,79,-149
48,2025-03-21,-212,-200,519,-587
83,2025-02-25,-758,103,246,197
89,2025-01-17,54,103,370,-428
70,2025-01-26,-429,-880,-888,-743
38,2025-01-17,73,-575,-36,468
6,2025-03-05,678,-40,171,962
77,2025-01-29,713,-904,7,-523
88,2025-03-04,-535,-310,-224,698
21,2025-02-12,-637,-634,-965,994
71,2025-03-04,375,-672,-782,-302
67,2025-03-25,-296,-114,696,480
94,2025-03-16,-925,526,722,157
29,2025-01-03,998,-495,-664,-496
23,2025-02-17,553,-870,50,709
63,2025-01-23,205,57,441,-567
37,2025-01-05,-801,878,-92,558
91,2025-03-02,798,-126,-834,446
49,2025-03-15,-15,116,-165,379
67,2025-01-31,-989,-513,562,-535
95,2025-03-18,-384,755,-696,845
95,2025-03-23,634,779,-629,374
90,2025-01-18,107,-457,578,-515
46,2025-01-28,-478,-920,141,873
33,2025-02-27,-537,510,-254,-995
77,2025-02-27,583,779,47,355
58,2025-02-16,626,-225,-293,-59
65,2025-01-31,-64,-913,991,-943
35,2025-01-19,639,160,303,-862
52,2025-02-24,460,183,456,-919
59,2025-02-17,114,292,465,-136
26,2025-01-07,680,565,-251,-69
70,2025-01-15,434,37,-752,691
5,2025-03-18,-983,-575,-999,323
99,2025-01-04,-553,199,-205,-683
84,2025-02-13,-206,-553,-801,-503
62,2025-01-17,-176,-13,808,663
49,2025-01-19,-13,296,-807,-338
2,2025-02-07,848,-378,851,395
37,2025-02-05,-428,585,720,734
62,2025-02-26,58,-953,605,-356
50,2025-03-05,433,-357,-558,126
71,2025-02-05,724,158,-930,-509
96,2025-03-06,-474,955,-173,-457
2,2025-01-19,79,-32,202,-615
68,2025-03-18,-113,-923,-374,294
5,2025-02-04,273,123,-316,87
10,2025-03-10,283,648,-900,775
2,2025-02-15,125,963,834,305
3,2025-03-29,60,-40,62,711
92,2025-01-27,887,434,69,-505
65,2025-02-13,435,198,10,-292
75,2025-03-31,900,-76,-417,998
85,2025-02-10,831,-14,340,391
55,2025-02-24,36,677,-555,-310
12,2025-03-07,869,562,59,-966
6,2025-02-03,246,282,710,-824
59,2025-01-16,133,-204,669,576
14,2025-03-10,261,-380,177,-883
58,2025-02-12,-543,-945,-920,194
12,2025-01-08,631,-131,532,-530
13,2025-02-26,-974,-763,611,-877
17,2025-01-16,929,536,878,146
70,2025-03-28,721,-548,-176,87
39,2025-02-14,495,-19,-276,-762
63,2025-01-14,-788,156,934,-366
68,2025-01-12,658,383,-919,687
76,2025-02-26,839,287,-933,-912
19,2025-01-17,933,-242,-830,-170
15,2025-03-11,448,198,736,176
88,2025-01-04,50,483,-714,-264
32,2025-02-19,-120,-797,440,749
67,2025-02-08,-322,-669,994,505
43,2025-03-14,847,-720,731,-493
74,2025-03-11,-185,-436,494,946
23,2025-02-19,880,477,129,-640
34,2025-01-15,123,690,165,-4
95,2025-03-31,-280,902,467,828
29,2025-02-28,-553,-25,213,-876
70,2025-02-25,-840,-251,755,-157
70,2025-01-26,-117,581,374,899
88,2025-03-31,481,-862,673,660
77,2025-03-22,163,254,502,773
54,2025-01-02,-546,774,-73,177
41,2025-02-25,-855,948,484,22
95,2025-02-15,-468,220,249,675
62,2025-04-02,308,-333,408,751
26,2025-03-23,460,476,-481,175
97,2025-01-24,4,470,-781,-427
13,2025-03-25,779,-718,7,161
10,2025-01-05,315,969,474,-888
39,2025-01-14,355,803,36,-797
56,2025-02-17,189,-562,-33,739
91,2025-01-22,-309,654,749,190
73,2025-01-04,671,772,-582,678
31,2025-02-10,-631,593,211,109
36,2025-02-24,523,55,-312,-149
26,2025-02-15,490,-203,-314,803
9,2025-03-22,593,707,-117,-755
83,2025-03-01,270,805,636,981
20,2025-01-30,-506,29,-56,-41
74,2025-03-18,267,-814,-798,860
74,2025-01-22,-119,-237,78,-499
61,2025-03-24,-153,-902,-283,788
96,2025-02-06,836,173,-165,120
68,2025-01-30,-989,358,389,-496
74,2025-01-09,-357,-336,215,652
91,2025-03-30,-930,403,426,459
50,2025-01-06,-635,752,47,-727
22,2025-01-04,328,23,157,-43
66,2025-02-23,298,-581,522,403
24,2025-01-21,-836,-419,70,111
15,2025-01-31,463,-666,137,-287
88,2025-02-18,878,268,-818,-887
57,2025-03-21,-309,307,-768,418
95,2025-03-30,641,640,-973,-810
2,2025-01-29,487,-185,581,617
5,2025-01-26,28,-814,-840,690
79,2025-03-15,-619,2,-930,-121
82,2025-01-17,-742,134,-928,-968
39,2025-03-17,-552,205,693,-718
74,2025-01-11,-817,-523,-751,5
75,2025-01-05,-33,296,-519,460
69,2025-02-17,362,-23,-624,19
24,2025-03-20,-529,455,641,-176
19,2025-04-01,-934,12,-50,307
81,2025-03-25,-482,276,-190,486
13,2025-02-24,749,-436,-77,-628
22,2025-03-16,-917,-282,806,820
95,2025-03-25,36,-393,760,661
83,2025-03-19,268,210,-662,428
47,2025-03-02,-548,-538,531,21
47,2025-03-30,196,711,-617,-813
28,2025-01-20,781,238,-320,823
85,2025-02-11,-255,-636,-628,103
87,2025-01-29,616,88,553,15
48,2025-01-02,688,-915,812,234
30,2025-03-31,-758,35,-88,-312
48,2025-02-28,-870,113,-721,981
9,2025-02-13,907,-215,83,-315
59,2025-01-05,735,229,280,229
88,2025-03-14,-383,174,-806,320
4,2025-01-24,925,52,-344,920
5,2025-01-09,-172,-564,-19,-866
29,2025-02-19,898,-890,31,-821
6,2025-02-22,615,376,-659,-666
84,2025-03-06,229,803,498,-92
33,2025-01-20,775,-255,-988,649
72,2025-03-14,209,-501,-170,-666
16,2025-01-11,1,97,-461,-991
2,2025-02-28,524,916,864,-686
32,2025-02-07,-189,-127,870,370
25,2025-03-09,-635,568,-10,794
31,2025-03-22,-194,-231,704,-466
48,2025-04-01,313,-293,-778,-245
10,2025-03-15,-791,-589,-216,-661
43,2025-01-09,-659,-84,-953,332
64,2025-03-25,988,-685,958,846
25,2025-01-01,-691,-62,327,-529
97,2025-03-14,-406,799,-988,191
89,2025-02-26,730,402,-818,338
12,2025-03-23,-910,251,-896,-719
55,2025-03-17,594,492,522,381
24,2025-03-23,-808,-155,-820,603
47,2025-02-22,376,-12,717,931
39,2025-01-05,-143,-740,847,-458
90,2025-01-17,780,862,-936,-798
43,2025-03-28,-794,122,884,772
8,2025-02-17,-423,287,-541,-918
96,2025-03-20,90,318,-548,-127
23,2025-01-12,591,-433,-873,-474
25,2025-01-16,-132,226,966,396
92,2025-02-01,240,606,916,-736
44,2025-01-22,456,-99,269,495
3,2025-01-29,56,756,-700,571
20,2025-01-18,667,781,-340,-230
59,2025-03-22,165,170,499,474
43,2025-03-25,298,857,-301,849
63,2025-03-05,372,-376,-188,-940
96,2025-03-03,387,25,677,-623
30,2025-01-02,-854,964,96,68
9,2025-02-12,381,-660,-423,985
31,2025-03-14,726,256,644,-6
45,2025-01-28,750,14,-888,722
36,2025-03-23,-26,166,684,-788
7,2025-04-02,577,943,-422,-179
41,2025-02-10,-230,-914,590,549
33,2025-01-27,632,-913,109,533
38,2025-01-23,155,-520,-165,-567
10,2025-02-14,-852,-562,-881,-665
45,2025-03-07,685,799,-606,-3
59,2025-01-13,-155,-690,773,-180
30,2025-03-28,417,-157,931,839
94,2025-01-21,10,-302,970,143
32,2025-01-08,568,-193,-801,771
99,2025-03-12,-140,288,-846,-987
64,2025-01-22,308,822,-813,25
68,2025-02-12,-384,713,649,571
3,2025-01-03,-895,-550,918,-98
13,2025-02-20,62,875,833,421
45,2025-02-15,-46,-220,676,313
77,2025-03-29,805,870,-883,-110
90,2025-03-13,481,-915,-27,822
69,2025-03-06,-760,773,367,-730
33,2025-01-10,525,636,-412,937
32,2025-03-25,-538,-844,-764,-365
72,2025-03-19,8,-307,507,665
13,2025-03-16,871,-196,-668,617
72,2025-03-04,-806,260,10,-367
53,2025-03-20,118,537,751,257
15,2025-01-16,-836,-674,497,-473
19,2025-02-04,-554,151,-652,974
10,2025-03-15,620,289,-419,58
16,2025-02-26,-244,784,382,942
64,2025-03-30,332,-307,639,678
84,2025-02-06,82,572,981,479
75,2025-03-10,888,-840,-622,64
13,2025-03-21,790,-895,164,-239
14,2025-03-31,-244,-360,2,903
94,2025-02-06,694,632,-408,466
71,2025-02-15,625,253,-210,614
52,2025-02-07,123,293,612,35
32,2025-03-28,804,605,666,-292
11,2025-01-22,420,489,-507,503
88,2025-02-14,45,190,-488,396
8,2025-02-25,313,-713,60,-87
19,2025-01-13,-298,-998,-803,-747
80,2025-02-15,-178,-573,-905,110
3,2025-02-05,-905,-231,792,-814
53,2025-01-12,-506,-493,-903,-552
89,2025-04-01,-645,-646,-649,-506
94,2025-02-27,-275,45,-32,531
82,2025-01-29,-863,368,564,642
88,2025-01-26,-478,855,-324,722
67,2025-01-13,-360,-727,-842,-658
88,2025-03-17,-910,-606,546,146
53,2025-01-28,-948,846,119,169
45,2025-01-30,-305,-238,-947,-92
25,2025-03-02,461,271,-188,-510
29,2025-01-24,-178,212,303,-17
9,2025-02-28,242,213,-131,301
73,2025-03-14,-718,688,750,-644
17,2025-03-24,-537,-792,31,480
99,2025-02-07,53,-830,664,-491
23,2025-02-02,473,-137,222,627
95,2025-01-25,384,267,-677,-248
68,2025-02-06,-843,-849,464,711
2,2025-01-16,713,365,-975,39
98,2025-01-13,661,-177,890,725
95,2025-02-15,-677,229,-772,-444
93,2025-03-17,478,-529,374,747
2,2025-03-30,-304,-251,506,133
20,2025-03-06,746,-849,-289,-677
57,2025-03-19,881,741,989,436
23,2025-02-15,-114,21,-981,514
8,2025-01-18,529,-595,752,653
49,2025-03-03,-759,-908,-127,885
63,2025-02-17,3,-608,488,-1000
72,2025-03-05,-232,400,-799,-126
23,2025-01-28,417,-583,698,658
75,2025-03-17,-468,-38,-906,-836
99,2025-03-09,-531,-205,661,435
98,2025-01-10,-215,68,765,494
74,2025-03-13,-951,398,589,-351
96,2025-01-17,184,450,-206,170
22,2025-03-07,-38,-669,728,590
43,2025-01-21,280,810,114,404
37,2025-03-30,-974,-772,230,517
4,2025-02-24,-650,-679,-194,-148
52,2025-03-11,770,-637,-592,238
12,2025-03-17,260,866,410,-633
30,2025-03-06,627,604,711,-491
53,2025-02-26,-564,-318,336,609
85,2025-03-30,-5,387,570,522
84,2025-03-31,660,357,-16,286
85,2025-01-07,-270,811,-871,264
96,2025-04-01,806,-62,-205,385
81,2025-02-14,582,-881,-512,290
94,2025-01-29,377,-715,-966,803
59,2025-04-01,286,91,251,201
55,2025-03-28,-402,-991,777,-468
87,2025-01-07,191,921,-206,572
69,2025-03-07,-424,-774,876,-903
93,2025-03-27,-160,-700,731,187
74,2025-02-12,-419,488,460,793
46,2025-03-15,-842,571,-453,-400
80,2025-02-06,-816,-977,-621,-249
18,2025-01-18,764,-78,-18,-857
17,2025-02-26,335,-364,-537,101
40,2025-03-28,-115,-903,63,-835
72,2025-02-12,-765,-399,-432,-283
11,2025-01-16,-177,-997,-295,363
28,2025-03-03,872,387,681,154
71,2025-02-10,204,-624,771,642
10,2025-03-04,871,91,554,886
1,2025-01-31,-588,250,976,-718
48,2025-02-06,401,702,-123,-514
69,2025-01-29,954,643,-479,-991
43,2025-02-02,578,597,100,90
42,2025-03-30,347,410,-948,56
60,2025-01-12,192,231,-722,-772
88,2025-02-08,469,49,806,-724
30,2025-03-29,-128,562,-572,-858
23,2025-03-14,717,-954,-501,476
14,2025-01-02,950,672,674,-7
42,2025-01-02,-145,696,615,-672
33,2025-02-27,-562,121,935,-938
94,2025-03-28,691,838,2,71
59,2025-01-18,914,125,354,-285
61,2025-02-28,374,836,391,614
93,2025-02-09,570,-286,60,-120
66,2025-03-22,-327,133,479,-914
80,2025-02-06,-484,735,-373,99
77,2025-01-21,-19,-457,-6,-525
59,2025-01-03,262,-545,-543,-151
54,2025-03-26,-621,-901,166,776
40,2025-03-19,-363,0,662,770
73,2025-03-04,-202,-235,-176,377
48,2025-02-28,-443,482,-517,318
91,2025-01-10,-765,229,-607,905
49,2025-01-13,393,36,-928,671
8,2025-02-18,473,194,225,96
72,2025-03-17,-180,-889,-838,-656
36,2025-02-15,666,71,-626,-378
43,2025-03-16,935,-272,457,738
41,2025-01-30,370,-333,368,661
5,2025-02-01,-583,-413,883,854
28,2025-02-05,-874,289,917,-237
71,2025-01-09,714,591,843,-316
49,2025-03-01,609,-709,190,885
30,2025-02-09,934,450,-330,502
85,2025-01-10,691,246,117,-584
96,2025-02-15,736,-67,-848,831
99,2025-02-14,-859,282,894,969
40,2025-02-18,-495,198,-102,290
30,2025-02-19,-658,-165,-281,-347
62,2025-03-04,74,304,168,-823
32,2025-01-10,-524,35,345,-412
75,2025-01-16,244,163,-965,-263
60,2025-04-02,342,-359,-38,-849
14,2025-03-26,-406,-299,659,-320
7,2025-02-24,545,921,227,-798
40,2025-01-16,341,-336,-717,-903
3,2025-03-26,513,502,941,823
59,2025-02-13,444,278,-726,-610
78,2025-02-12,682,319,-876,2
51,2025-03-23,463,195,853,-311
32,2025-02-10,555,209,-906,162
56,2025-03-06,-457,449,582,181
89,2025-01-13,-429,-759,-909,287
29,2025-01-09,768,220,815,700
44,2025-02-09,895,754,57,77
65,2025-03-04,-915,654,-753,716
64,2025-01-03,854,35,663,481
44,2025-02-20,655,353,-123,534
48,2025-01-02,-479,-473,141,-741
4,2025-01-20,-939,-221,-195,-251
81,2025-03-09,214,-148,-237,667
44,2025-01-29,-844,332,133,-555
46,2025-01-27,792,126,467,-469
6,2025-02-19,170,-252,-229,-878
41,2025-03-18,-680,550,72,-504
97,2025-02-23,-523,696,805,-398
39,2025-01-19,106,-150,-47,892
79,2025-02-22,893,197,-395,365
94,2025-01-11,772,-332,633,-996
44,2025-02-13,748,-359,-705,-807
19,2025-02-05,-198,-634,273,975
